Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,PromotionStagnation,RoleStagnation,IncomePerLevel,SatisfactionIndex,JobHopRate,Attrition
37,1017,1,2,3,0,83,2,1,3920,18697,2,0,14,3,1,1,17,2,2,3,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.05555555555555555,1960.0,1.75,0.1111111111111111,0
39,867,9,2,1,1,87,3,1,5151,12315,1,0,25,4,4,1,10,3,3,10,0,7,9,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.6363636363636364,0.0,1717.0,2.25,0.09090909090909091,0
27,1291,11,3,3,0,98,4,4,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1267.0,3.0,1.3333333333333333,0
36,1425,14,1,3,1,68,3,4,6586,4821,0,1,17,3,1,1,17,2,2,16,8,4,11,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23529411764705882,0.4444444444444444,2195.3333333333335,2.5,0.0,0
49,470,20,4,3,0,96,3,1,6567,5549,1,0,14,3,3,0,16,2,2,15,11,5,11,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.3125,0.6470588235294118,2189.0,2.25,0.058823529411764705,0
45,248,23,2,4,1,42,3,1,3633,14039,1,1,15,3,3,1,9,2,3,9,8,0,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.8,1211.0,2.75,0.1,0
45,1005,28,2,4,0,48,2,2,16704,17119,1,0,11,3,3,0,21,2,3,21,6,8,6,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.36363636363636365,0.2727272727272727,3340.8,3.0,0.045454545454545456,0
34,878,10,4,4,1,43,3,3,3815,5972,1,1,17,3,4,1,5,4,4,5,3,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.5,1907.5,3.75,0.16666666666666666,0
35,219,16,2,4,0,44,2,2,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.4,1596.0,3.25,0.0,0
33,147,2,3,2,1,99,3,3,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.16666666666666666,0.6666666666666666,1800.0,3.0,0.16666666666666666,0
32,1045,4,4,4,1,32,1,4,10400,25812,1,0,11,3,3,0,14,2,2,14,8,9,8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.6,0.5333333333333333,2600.0,3.25,0.06666666666666667,1
30,501,27,5,3,1,99,3,4,5304,25275,7,0,23,4,4,1,10,2,2,8,7,7,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7777777777777778,0.6363636363636364,1768.0,3.25,0.6363636363636364,0
34,1442,9,3,4,0,46,2,2,8621,17654,1,0,14,3,2,0,9,3,4,8,7,7,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7777777777777778,0.7,2155.25,3.0,0.1,0
23,541,2,1,3,1,62,3,1,2322,9518,3,0,13,3,3,1,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1161.0,2.5,0.75,0
51,632,21,4,3,1,71,3,4,5441,8423,0,1,22,4,4,0,11,2,1,10,7,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.09090909090909091,0.5833333333333334,1813.6666666666667,3.0,0.0,0
28,791,1,4,4,1,44,3,3,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.3333333333333333,1077.0,3.0,0.0,0
31,616,12,3,4,0,41,3,4,5855,17369,0,1,11,3,3,2,10,2,1,9,7,8,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.8,0.6363636363636364,1951.6666666666667,3.0,0.0,0
27,608,1,2,3,0,68,3,1,7412,6009,1,0,11,3,4,0,9,3,3,9,7,0,7,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.7,1853.0,2.75,0.1,0
28,1169,8,2,2,1,63,2,4,4936,23965,1,0,13,3,4,1,6,6,3,5,1,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.14285714285714285,2468.0,3.25,0.14285714285714285,0
45,589,2,4,3,0,67,3,3,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5555555555555556,0.6363636363636364,1718.0,3.0,0.36363636363636365,0
39,792,1,3,4,1,77,3,4,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.8,2157.3333333333335,3.75,0.1,0
42,1271,2,1,2,1,35,3,4,2515,9068,5,1,14,3,4,0,8,2,3,2,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6666666666666666,0.1111111111111111,1257.5,3.25,0.5555555555555556,0
33,508,10,3,2,1,46,2,4,4682,4317,3,0,14,3,3,0,9,6,2,7,7,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.7,1560.6666666666667,2.75,0.3,0
36,557,3,3,1,0,94,2,4,7644,12695,0,0,19,3,3,2,10,2,3,9,7,3,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3,0.6363636363636364,1911.0,2.75,0.0,0
38,723,2,4,2,0,77,1,4,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.09523809523809523,1801.6666666666667,2.25,0.09523809523809523,0
59,715,2,3,3,0,69,2,4,13726,21829,3,1,13,3,1,0,30,4,3,5,3,4,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6666666666666666,0.0967741935483871,2745.2,2.75,0.0967741935483871,0
29,1247,20,2,4,1,45,3,4,6931,10732,2,0,14,3,4,1,10,2,3,3,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.18181818181818182,2310.3333333333335,3.75,0.18181818181818182,0
49,1064,2,1,2,1,42,3,4,19161,13738,3,0,15,3,4,0,28,3,3,5,4,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6666666666666666,0.13793103448275862,3193.5,3.25,0.10344827586206896,0
50,145,1,3,4,0,95,3,3,6347,24920,0,0,12,3,1,1,19,3,3,18,7,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.35,2115.6666666666665,2.75,0.0,0
27,210,1,1,3,1,73,3,2,6349,22107,0,1,13,3,4,1,6,0,3,5,4,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.16666666666666666,0.5714285714285714,2116.3333333333335,3.0,0.0,0
42,355,10,4,3,1,38,3,3,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.42857142857142855,0.2727272727272727,1468.0,2.5,0.2727272727272727,0
37,408,19,2,2,1,73,3,2,3022,10227,4,0,21,4,1,0,8,1,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1511.0,2.0,0.4444444444444444,0
36,469,3,3,3,1,46,3,2,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.7692307692307693,1846.0,2.5,0.07692307692307693,0
47,983,2,2,1,0,65,3,4,5070,7389,5,0,13,3,3,3,20,2,3,5,0,0,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1690.0,2.75,0.23809523809523808,0
39,119,15,4,2,1,77,3,1,13341,25098,0,0,12,3,1,0,21,3,3,20,8,11,10,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5238095238095238,0.36363636363636365,2668.2,1.75,0.0,0
41,552,4,3,3,1,60,1,2,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.25,0.18181818181818182,2143.3333333333335,2.5,0.5454545454545454,0
29,337,14,1,3,0,84,3,4,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7777777777777778,0.7,1888.25,2.75,0.0,1
38,364,3,5,4,0,32,3,3,4317,2302,3,1,20,4,2,0,19,2,3,3,2,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.5,0.1,1439.0,3.0,0.15,0
32,1062,2,3,3,0,75,3,2,2370,3956,1,0,13,3,3,1,8,4,3,8,0,0,7,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1185.0,2.75,0.1111111111111111,0
31,1445,1,5,3,0,100,4,2,7446,8931,1,0,11,3,1,0,10,2,3,10,8,4,7,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.36363636363636365,0.7272727272727273,1861.5,2.25,0.09090909090909091,1
21,546,5,1,3,1,97,3,4,3117,26009,1,0,18,3,3,0,3,2,3,2,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6666666666666666,0.5,1558.5,3.25,0.25,0
43,422,1,3,4,0,33,3,4,5562,21782,4,0,13,3,2,1,12,2,2,5,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.15384615384615385,1854.0,3.0,0.3076923076923077,0
38,1495,4,2,4,0,87,3,3,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1653.0,3.25,0.875,0
50,813,17,5,4,0,50,2,1,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06666666666666667,0.55,3317.25,2.75,0.25,0
31,1274,9,1,3,1,33,3,2,10648,14394,1,0,25,4,4,1,13,6,4,13,8,0,8,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5714285714285714,2662.0,3.25,0.07142857142857142,0
35,303,27,3,3,1,84,3,4,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6363636363636364,0.6363636363636364,1937.6666666666667,3.5,0.09090909090909091,1
37,1305,10,4,3,1,49,3,2,4197,21123,2,1,12,3,4,0,18,2,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1399.0,2.75,0.10526315789473684,0
27,1130,8,4,2,0,56,3,2,6214,3415,1,0,18,3,1,1,8,3,3,8,7,0,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.7777777777777778,2071.3333333333335,2.0,0.1111111111111111,0
48,1355,4,4,3,1,78,2,3,10999,22245,7,0,14,3,2,0,27,3,3,15,11,4,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.39285714285714285,2749.75,2.75,0.25,0
38,1394,8,3,4,0,58,2,2,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.5238095238095238,711.0,3.0,0.047619047619047616,0
36,894,1,4,4,0,33,2,3,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.25,0.4,1458.0,3.25,0.0,0
27,1377,11,1,2,1,91,3,1,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.16666666666666666,0.0,1049.5,2.25,0.0,0
34,999,26,1,1,0,92,2,3,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.6666666666666666,1014.5,2.5,0.16666666666666666,0
47,217,3,3,4,0,49,3,3,13770,10225,9,1,12,3,4,2,28,2,2,22,2,11,13,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4782608695652174,0.06896551724137931,2754.0,3.25,0.3103448275862069,0
49,464,16,3,4,0,74,3,1,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,1293.5,2.25,0.2222222222222222,0
58,605,21,3,4,0,72,3,4,17875,11761,4,1,13,3,3,1,29,2,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,3575.0,3.25,0.13333333333333333,0
24,1448,1,1,1,0,62,3,2,3202,21972,1,1,16,3,2,0,6,4,3,5,3,1,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.16666666666666666,0.42857142857142855,1601.0,2.0,0.14285714285714285,1
29,410,2,1,4,0,97,3,2,3180,4668,0,0,13,3,3,3,4,3,3,3,2,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.4,1590.0,3.0,0.0,0
35,1017,6,4,2,1,82,1,4,6646,19368,1,0,13,3,2,0,17,3,3,17,11,11,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6111111111111112,0.6111111111111112,2215.3333333333335,2.75,0.05555555555555555,0
26,841,6,3,3,0,46,2,2,2368,23300,1,0,19,3,3,0,5,3,2,5,4,4,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.6666666666666666,0.6666666666666666,1184.0,2.5,0.16666666666666666,0
58,286,2,4,4,1,31,3,2,19246,25761,7,1,12,3,4,0,40,2,3,31,15,13,8,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.40625,0.36585365853658536,3207.6666666666665,3.25,0.17073170731707318,1
45,364,25,3,2,0,83,3,2,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,3010.1666666666665,2.5,0.13043478260869565,0
38,849,25,2,1,0,81,2,2,12061,26707,3,0,17,3,3,1,19,2,3,10,8,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.4,3015.25,2.25,0.15,0
22,253,11,3,1,0,43,3,2,2244,24440,1,0,13,3,4,1,2,1,3,2,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.3333333333333333,1122.0,2.5,0.3333333333333333,0
33,1017,25,3,1,1,55,2,2,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6666666666666666,0.3333333333333333,1156.5,2.0,0.6666666666666666,1
30,1398,22,4,3,0,69,3,1,8412,2890,0,0,11,3,3,0,10,3,3,9,8,7,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.7,0.7272727272727273,2103.0,2.5,0.0,0
38,395,9,3,2,1,98,2,2,2899,12102,0,0,19,3,4,1,3,3,3,2,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3333333333333333,0.5,1449.5,2.75,0.0,0
35,636,4,4,4,1,47,2,4,2376,26537,1,0,13,3,2,1,2,2,4,2,2,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666,1188.0,3.5,0.3333333333333333,0
30,1138,6,3,1,0,48,2,4,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.6,0.18181818181818182,1542.3333333333333,2.25,0.0,0
27,1410,3,1,4,0,71,4,4,4647,16673,1,1,20,4,2,2,6,3,3,6,5,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.7142857142857143,1549.0,3.25,0.14285714285714285,0
23,571,12,2,4,1,78,3,4,2647,13672,1,0,13,3,3,0,5,6,4,5,2,1,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.16666666666666666,0.3333333333333333,1323.5,3.75,0.16666666666666666,0
46,734,2,4,3,1,46,3,4,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0.04,3221.3333333333335,3.25,0.28,0
27,975,7,3,4,0,55,2,1,6811,23398,8,0,19,3,1,0,9,2,1,7,6,0,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.6,2270.3333333333335,1.75,0.8,0
33,587,10,1,1,1,38,1,4,3408,6705,7,0,13,3,1,3,8,2,3,4,3,1,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.3333333333333333,1704.0,2.25,0.7777777777777778,1
48,492,16,4,3,0,96,3,3,6439,13693,8,0,14,3,3,1,18,2,3,8,7,7,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7777777777777778,0.3684210526315789,2146.3333333333335,3.0,0.42105263157894735,0
38,833,18,3,2,1,60,1,4,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.0,1937.0,3.0,0.1875,0
34,702,16,4,3,0,100,2,4,2553,8306,1,0,16,3,3,0,6,3,3,5,2,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0.2857142857142857,1276.5,3.25,0.14285714285714285,0
27,829,8,1,3,1,84,3,4,4342,24008,0,0,19,3,2,1,5,3,3,4,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2,0.3333333333333333,1447.3333333333333,3.0,0.0,0
30,160,3,3,3,0,71,3,3,2083,22653,1,0,20,4,3,1,1,2,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1041.5,3.0,0.5,0
33,530,16,3,3,0,36,3,4,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14285714285714285,0.625,1789.3333333333333,3.25,0.125,0
28,1009,1,3,1,1,45,2,2,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1298.0,1.75,0.5,1
23,638,9,3,4,1,33,3,1,1790,26956,1,0,19,3,1,1,1,3,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0.0,895.0,2.0,0.5,1
47,1379,16,4,3,1,64,4,3,5067,6759,1,1,19,3,3,0,20,3,4,19,10,2,7,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.47619047619047616,1689.0,3.25,0.047619047619047616,0
51,432,9,4,4,1,96,3,4,2075,18725,3,0,23,4,2,2,10,4,3,4,2,0,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.18181818181818182,1037.5,3.25,0.2727272727272727,0
35,750,28,3,2,1,46,4,3,3407,25348,1,0,17,3,4,2,10,3,2,10,9,6,8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5454545454545454,0.8181818181818182,1135.6666666666667,2.75,0.09090909090909091,0
30,1005,3,3,4,0,88,3,1,2657,8556,5,1,11,3,3,0,8,5,3,5,2,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0.2222222222222222,1328.5,2.75,0.5555555555555556,1
38,471,12,3,1,1,45,2,1,6288,4284,2,0,15,3,3,1,13,3,2,4,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.21428571428571427,2096.0,1.75,0.14285714285714285,0
25,688,3,3,1,1,91,3,1,4031,9396,5,0,13,3,3,1,6,5,3,2,2,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.2857142857142857,2015.5,2.0,0.7142857142857143,1
47,955,4,2,4,0,83,3,4,4163,8571,1,1,17,3,3,0,9,0,3,9,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,1387.6666666666667,3.5,0.1,0
48,1224,10,3,4,1,91,2,2,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5217391304347826,0.3333333333333333,3277.5,3.25,0.13333333333333333,0
35,672,25,3,4,1,78,2,2,10903,9129,3,0,16,3,1,0,16,2,3,13,10,4,8,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2857142857142857,0.5882352941176471,2725.75,2.5,0.17647058823529413,0
26,426,17,4,2,0,58,3,3,2741,22808,0,1,11,3,2,1,8,2,2,7,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125,0.7777777777777778,1370.5,2.25,0.0,1
32,1018,3,2,3,0,39,3,4,11159,19373,3,0,15,3,4,0,10,6,3,7,7,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.875,0.6363636363636364,2789.75,3.5,0.2727272727272727,0
35,528,8,4,3,1,100,3,3,4323,7108,1,0,17,3,2,0,6,2,1,5,4,1,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.16666666666666666,0.5714285714285714,2161.5,2.25,0.14285714285714285,0
39,592,2,3,1,0,54,2,1,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1823.0,2.0,0.16666666666666666,1
40,791,2,2,3,0,38,4,2,4244,9931,1,0,24,4,4,1,8,2,3,8,7,3,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.7777777777777778,1414.6666666666667,3.0,0.1111111111111111,0
30,1465,1,3,4,1,63,3,2,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.4166666666666667,0.6923076923076923,1789.5,2.5,0.0,0
40,107,10,3,2,0,84,2,2,6852,11591,7,0,12,3,2,1,7,2,4,5,1,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.125,2284.0,2.5,0.875,0
26,192,1,2,1,1,59,2,1,3955,11141,1,0,16,3,1,2,6,2,3,5,3,1,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.16666666666666666,0.42857142857142855,1977.5,1.5,0.14285714285714285,0
21,895,9,2,1,1,39,3,4,2610,2851,1,0,24,4,3,0,3,3,2,3,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.5,0.5,1305.0,2.5,0.25,0
36,913,9,2,2,1,48,2,2,8847,13934,2,1,11,3,3,1,13,2,3,3,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.14285714285714285,2949.0,2.5,0.14285714285714285,0
28,1103,16,3,3,1,49,3,3,2144,2122,1,0,14,3,3,0,5,3,2,5,3,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0.5,1072.0,2.75,0.16666666666666666,0
28,289,2,2,3,1,38,2,1,2561,5355,7,0,11,3,3,0,8,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1280.5,2.25,0.7777777777777778,1
21,337,7,1,2,1,31,3,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,0.0,1339.5,2.25,0.5,1
40,555,2,3,2,0,78,2,3,3448,13436,6,0,22,4,2,1,20,3,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1149.3333333333333,2.5,0.2857142857142857,0
33,970,7,3,4,0,30,3,2,4302,13401,0,0,17,3,3,1,4,3,3,3,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.4,1434.0,3.0,0.0,0
42,1142,8,3,4,1,81,3,3,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1984.0,3.5,0.4444444444444444,0
50,809,12,3,3,0,77,3,4,9208,6645,4,0,11,3,4,0,16,3,3,2,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6666666666666666,0.11764705882352941,2302.0,3.5,0.23529411764705882,0
46,644,1,4,4,1,97,3,1,9396,12368,7,0,16,3,3,1,17,3,3,4,2,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,2349.0,2.75,0.3888888888888889,0
20,1362,10,1,4,1,32,3,3,1009,26999,1,1,11,3,4,0,1,5,3,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0.0,504.5,3.5,0.5,1
45,374,20,3,4,0,50,3,3,4850,23333,8,0,15,3,3,0,8,3,3,5,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.3333333333333333,1616.6666666666667,3.25,0.8888888888888888,0
29,350,13,3,1,1,56,2,1,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.4,1167.5,2.25,0.8,1
